date,kse,lreturns,bnk,ins,er,snp,lrkse,lrbnk,lrins,lrsnp,d7,d5,d3,dcity,dpunsindh,d50,casults,date1,provstate,city,nkill,nkillter,nwound,attacktype1,attacktype1_txt
"October 16, 2003",4015.93,0.000194245,0,0,60.658977,1050.069946,0.000194245,,,0.003157088,0,0,0,0,0,0,0,,,,,,,,
"October 17, 2003",3969.45,-0.011641406,0,0,60.700846,1039.319946,-0.011641406,,,-0.010290176,0,0,0,0,0,0,0,,,,,,,,
"October 20, 2003",4005.39,0.009013408,0,0,60.625683,1044.680054,0.009013408,,,0.005144069,0,0,0,0,0,0,0,,,,,,,,
"October 21, 2003",4001.56,-0.000956669,0,0,60.689869,1046.030029,-0.000956669,,,0.001291404,0,0,0,0,0,0,0,,,,,,,,
"October 22, 2003",3926.7,-0.018884907,0,0,60.709371,1030.359985,-0.018884907,,,-0.015093832,0,0,0,0,0,0,0,,,,,,,,
"October 23, 2003",3850.12,-0.019695062,0,0,60.728165,1033.77002,-0.019695062,,,0.003304092,0,0,0,0,0,0,0,,,,,,,,
"October 24, 2003",3945.36,0.024435888,0,0,60.728165,1028.910034,0.024435888,,,-0.004712311,0,0,0,0,0,0,0,,,,,,,,
"October 27, 2003",3952.26,0.001747362,0,0,60.728165,1031.130005,0.001747362,,,0.002155271,0,0,0,0,0,0,0,,,,,,,,
"October 28, 2003",3856.48,-0.024532717,0,0,60.873772,1046.790039,-0.024532717,,,0.015073083,0,0,0,0,0,0,0,,,,,,,,
"October 29, 2003",3785.73,-0.018516115,0,0,60.936706,1048.109985,-0.018516115,,,0.001260152,0,0,0,0,0,0,0,,,,,,,,
"October 30, 2003",3796.47,0.002832953,0,0,60.685391,1046.939941,0.002832953,,,-0.001116961,0,0,0,0,0,0,0,,,,,,,,
"October 31, 2003",3781.03,-0.004075228,0,0,60.636062,1050.709961,-0.004075228,,,0.003594522,0,0,0,0,0,0,0,,,,,,,,
"November 3, 2003",3793.56,0.003308433,0,0,60.587415,1059.02002,0.003308433,,,0.007877882,0,0,0,0,0,0,0,,,,,,,,
"November 4, 2003",3867.55,0.019316339,0,0,60.587415,1053.25,0.019316339,,,-0.005463349,0,0,0,0,0,0,0,,,,,,,,
"November 5, 2003",3755.66,-0.029357196,0,0,60.587415,1051.810059,-0.029357196,,,-0.001368076,0,0,0,0,0,0,0,,,,,,,,
"November 6, 2003",3732.3,-0.00623937,0,0,60.592808,1058.050049,-0.00623937,,,0.005915092,0,0,0,0,0,0,0,,,,,,,,
"November 7, 2003",3763.14,0.00822905,0,0,60.637197,1053.209961,0.00822905,,,-0.004585031,0,0,0,0,0,0,0,,,,,,,,
"November 10, 2003",3769.07,0.001574571,0,0,60.631875,1047.109985,0.001574571,,,-0.005808632,0,0,0,0,0,0,0,,,,,,,,
"November 11, 2003",3818.46,0.013018913,0,0,60.615434,1046.569946,0.013018913,,,-0.000515875,0,0,0,0,0,0,0,,,,,,,,
"November 12, 2003",3884.19,0.017067268,0,0,60.574167,1058.530029,0.017067268,,,0.011363082,0,0,0,0,0,0,0,,,,,,,,
"November 13, 2003",3843.32,-0.010577891,0,0,60.574167,1058.410034,-0.010577891,,,-0.000113366,0,0,0,0,0,0,0,,,,,,,,
"November 14, 2003",3852.79,0.002460985,0,0,60.574167,1050.349976,0.002460985,,,-0.007644395,0,0,0,0,0,0,0,,,,,,,,
"November 17, 2003",3900.61,0.01233539,0,0,60.605706,1043.630005,0.01233539,,,-0.006418394,0,0,0,0,0,0,0,,,,,,,,
"November 18, 2003",3885.8,-0.003804068,0,0,60.590402,1034.150024,-0.003804068,,,-0.009125169,0,0,0,0,0,0,0,,,,,,,,
"November 19, 2003",3888.39,0.000666307,0,0,60.648429,1042.439941,0.000666307,,,0.007984206,0,0,0,0,0,0,0,,,,,,,,
"November 20, 2003",3920.02,0.008101566,0,0,60.637948,1033.650024,0.008101566,,,-0.008467812,0,0,0,0,0,0,0,,,,,,,,
"November 21, 2003",3975.06,0.013943087,0,0,60.695083,1035.280029,0.013943087,,,0.001575699,0,0,0,0,0,0,0,,,,,,,,
"November 24, 2003",4067.41,0.022966591,0,0,60.623193,1052.079956,0.022966591,,,0.016097166,0,0,0,0,0,0,0,,,,,,,,
"November 25, 2003",4068.29,0.00021633,0,0,60.695083,1053.890015,0.00021633,,,0.001718979,0,0,0,0,0,0,0,,,,,,,,
"December 1, 2003",4263.06,0.046764449,0,0,60.720072,1070.119995,0.046764449,,,0.015282692,0,0,0,0,0,0,0,,,,,,,,
"December 2, 2003",4305.37,0.009875868,0,0,60.74357,1066.619995,0.009875868,,,-0.003276022,0,0,0,0,0,0,0,,,,,,,,
"December 3, 2003",4266.31,-0.009113796,0,0,60.693815,1064.72998,-0.009113796,,,-0.001773538,0,0,0,0,0,0,0,,,,,,,,
"December 4, 2003",4250.1,-0.003806773,0,0,60.74304,1069.719971,-0.003806773,,,0.004675678,0,0,0,0,0,0,0,,,,,,,,
"December 5, 2003",4199.95,-0.011869892,0,0,60.737414,1061.5,-0.011869892,,,-0.007713903,0,0,0,0,0,0,0,,,,,,,,
"December 8, 2003",4245.75,0.010845862,0,0,60.737414,1069.300049,0.010845862,,,0.007321272,0,0,0,0,0,0,0,,,,,,,,
"December 9, 2003",4278.37,0.007653613,0,0,60.737414,1060.180054,0.007653613,,,-0.008565519,0,0,0,0,0,0,0,,,,,,,,
"December 10, 2003",4310.95,0.007586202,0,0,60.790836,1059.050049,0.007586202,,,-0.00106643,0,0,0,0,0,0,0,,,,,,,,
"December 11, 2003",4264.1,-0.010927159,0,0,60.817274,1071.209961,-0.010927159,,,0.011416488,0,0,0,0,0,0,0,,,,,,,,
"December 12, 2003",4305.43,0.009645878,0,0,60.780458,1074.140015,0.009645878,,,0.002731541,0,0,0,0,0,0,0,,,,,,,,
"December 15, 2003",4269.08,-0.008478669,0,0,60.901819,1068.040039,-0.008478669,,,-0.005695126,0,0,0,0,0,0,0,,,,,,,,
"December 16, 2003",4278.18,0.002129338,0,0,61.002672,1075.130005,0.002129338,,,0.00661636,0,0,0,0,0,0,0,,,,,,,,
"December 17, 2003",4240.2,-0.008917248,0,0,61.002672,1076.47998,-0.008917248,,,0.001254851,0,0,0,0,0,0,0,,,,,,,,
"December 18, 2003",4266.89,0.006274787,0,0,61.002672,1089.180054,0.006274787,,,0.011728729,0,0,0,0,0,0,0,,,,,,,,
"December 19, 2003",4310.97,0.010277712,0,0,60.850755,1088.660034,0.010277712,,,-0.000477556,0,0,0,0,0,0,0,,,,,,,,
"December 22, 2003",4367.12,0.012940816,0,0,60.927402,1092.939941,0.012940816,,,0.003923646,0,0,0,0,0,0,0,,,,,,,,
"December 23, 2003",4384.83,0.004047104,0,0,60.94263,1096.02002,0.004047104,,,0.002814196,0,0,0,0,0,0,0,,,,,,,,
"December 24, 2003",4420.1,0.008011464,0,0,61.22995,1094.040039,0.008011464,,,-0.001808153,0,0,0,0,0,0,0,,,,,,,,
"December 26, 2003",4393.04,-0.00614085,0,0,60.993975,1095.890015,-0.00614085,,,0.00168953,0,0,0,0,0,0,0,,,,,,,,
"December 29, 2003",4459.02,0.014907541,0,0,60.993975,1109.47998,0.014907541,,,0.012324587,0,0,0,0,0,0,0,,,,,,,,
"December 30, 2003",4454.2,-0.00108154,0,0,60.993975,1109.640015,-0.00108154,,,0.000144233,0,0,0,0,0,0,0,,,,,,,,
"December 31, 2003",4471.6,0.003898815,0,0,61.219442,1111.920044,0.003898815,,,0.002052638,0,0,0,0,0,0,0,,,,,,,,
"January 1, 2004",4473.02,0.000317509,0,0,61.110767,,0.000317509,,,,0,0,0,0,0,0,0,,,,,,,,
"January 2, 2004",4473.93,0.000203421,0,0,61.036904,1108.47998,0.000203421,,,,0,0,0,0,0,0,0,,,,,,,,
"January 5, 2004",4500.62,0.005947948,0,0,61.051346,1122.219971,0.005947948,,,0.012319151,0,0,0,0,0,0,0,,,,,,,,
"January 6, 2004",4514.83,0.003152369,0,0,61.121817,1123.670044,0.003152369,,,0.001291313,0,0,0,0,0,0,0,,,,,,,,
"January 7, 2004",4565.22,0.011099172,0,0,61.121817,1126.329956,0.011099172,,,0.002364367,0,0,0,0,0,0,0,,,,,,,,
"January 8, 2004",4564.02,-0.000262892,0,0,61.121817,1131.920044,-0.000262892,,,0.004950824,0,0,0,0,0,0,0,,,,,,,,
"January 9, 2004",4570.14,0.001340025,0,0,61.272299,1121.859985,0.001340025,,,-0.008927336,0,0,0,0,0,0,0,,,,,,,,
"January 12, 2004",4597.89,0.006053664,0,0,61.301282,1127.22998,0.006053664,,,0.004775269,0,0,0,0,0,0,0,,,,,,,,
"January 13, 2004",4607.5,0.002087908,0,0,61.006983,1121.219971,0.002087908,,,-0.005345926,0,0,0,0,0,0,0,,,,,,,,
"January 14, 2004",4619.77,0.00265951,0,0,60.958063,1130.52002,0.00265951,,,0.008260369,0,0,0,0,0,0,0,,,,,,,,
"January 15, 2004",4634.54,0.003192029,0,0,61.270875,1132.050049,0.003192029,,,0.00135247,0,0,0,0,0,0,0,,,,,,,,
"January 16, 2004",4684.12,0.010641115,0,0,61.270875,1139.829956,0.010641115,,,0.006848898,0,0,0,0,0,0,0,,,,,,,,
"January 19, 2004",4688.37,0.00090691,0,0,61.270875,,0.00090691,,,,0,0,0,0,0,0,0,,,,,,,,
"January 20, 2004",4687.72,-0.000138651,0,0,61.242741,1138.77002,-0.000138651,,,,0,0,0,0,0,0,0,,,,,,,,
"January 21, 2004",4722.06,0.007298822,0,0,61.354486,1147.619995,0.007298822,,,0.007741478,0,0,0,0,0,0,0,,,,,,,,
"January 22, 2004",4769.31,0.009956495,0,0,61.258877,1143.939941,0.009956495,,,-0.003211836,0,0,0,0,0,0,0,,,,,,,,
"January 23, 2004",4762.37,-0.001456197,0,0,61.234199,1141.550049,-0.001456197,,,-0.002091361,0,0,0,0,0,0,0,,,,,,,,
"January 26, 2004",4677.16,-0.018054355,0,0,61.175733,1155.369995,-0.018054355,,,0.012033604,0,0,0,0,0,0,0,,,,,,,,
"January 27, 2004",4748.41,0.015118737,0,0,61.175733,1144.050049,0.015118737,,,-0.009845994,0,0,0,0,0,0,0,,,,,,,,
"January 28, 2004",4769.68,0.004469392,0,0,61.175733,1128.47998,0.004469392,,,-0.013703064,0,0,0,0,0,0,0,,,,,,,,
"January 29, 2004",4803.85,0.007138463,0,0,61.187727,1134.109985,0.007138463,,,0.004976612,0,0,0,0,0,0,0,,,,,,,,
"January 30, 2004",4841.33,0.007771797,0,0,61.240325,1131.130005,0.007771797,,,-0.002631052,0,0,0,0,0,0,0,,,,,,,,
"February 6, 2004",4888.45,0.009685803,0,0,61.203389,1142.76001,0.009685803,,,0.01022926,0,0,0,0,0,0,0,,,,,,,,
"February 9, 2004",4848.31,-0.008245089,0,0,61.168347,1139.810059,-0.008245089,,,-0.002584764,0,0,0,0,0,0,0,,,,,,,,
"February 10, 2004",4907.93,0.012222074,0,0,61.105123,1145.540039,0.012222074,,,0.005014542,0,0,0,0,0,0,0,,,,,,,,
"February 11, 2004",4889.91,-0.003678366,0,0,61.105123,1157.76001,-0.003678366,,,0.010610937,0,0,0,0,0,0,0,,,,,,,,
"February 12, 2004",4804.58,-0.017604269,0,0,61.105123,1152.109985,-0.017604269,,,-0.004892082,0,0,0,0,0,0,0,,,,,,,,
"February 13, 2004",4875.16,0.014583295,0,0,60.816582,1145.810059,0.014583295,,,-0.005483169,0,0,0,0,0,0,0,,,,,,,,
"February 16, 2004",4874.12,-0.000213349,0,0,60.723944,,-0.000213349,,,,0,0,0,0,0,0,0,,,,,,,,
"February 17, 2004",4832.39,-0.008598406,0,0,60.894332,1156.98999,-0.008598406,,,,0,0,0,0,0,0,0,,,,,,,,
"February 18, 2004",4899.58,0.013808318,0,0,60.904459,1151.819946,0.013808318,,,-0.004478543,0,0,0,0,0,0,0,,,,,,,,
"February 19, 2004",4893.64,-0.001213084,0,0,60.895452,1147.060059,-0.001213084,,,-0.004141055,0,0,0,0,0,0,0,,,,,,,,
"February 20, 2004",4868.81,-0.005086849,0,0,60.895452,1144.109985,-0.005086849,,,-0.00257517,0,0,0,0,0,0,0,,,,,,,,
"February 23, 2004",4756.58,-0.023320631,0,0,60.895452,1140.98999,-0.023320631,,,-0.002730731,0,0,0,0,0,0,0,,,,,,,,
"February 24, 2004",4786.85,0.006343652,0,0,61.034965,1139.089966,0.006343652,,,-0.00166663,0,0,0,0,0,0,0,,,,,,,,
"February 25, 2004",4796.99,0.002116063,0,0,61.034965,1143.670044,0.002116063,,,0.00401276,0,0,0,0,0,0,0,,,,,,,,
"February 26, 2004",4809.52,0.002608649,0,0,61.280005,1144.910034,0.002608649,,,0.001083633,0,0,0,0,0,0,0,,,,,,,,
"February 27, 2004",4840.37,0.006393877,0,0,61.345971,1144.939941,0.006393877,,,2.61E-05,0,0,0,1,0,0,44,2-Mar-04,Balochistan,Quetta,44,0,130,2,Armed Assault
"March 3, 2004",4853.83,0.00277692,0,0,61.335498,1151.030029,0.00277692,,,0.005305037,1,1,1,1,0,0,0,,,,,,,,
"March 4, 2004",4888.1,0.007035596,0,0,61.335498,1154.869995,0.007035596,,,0.00333056,1,1,1,1,0,0,0,,,,,,,,
"March 5, 2004",4900.43,0.002519276,0,0,61.335498,1156.859985,0.002519276,,,0.001721646,1,1,1,1,0,0,0,,,,,,,,
"March 8, 2004",4917.87,0.003552554,0,0,61.613027,1147.199951,0.003552554,,,-0.008385277,1,1,0,0,0,0,0,,,,,,,,
"March 9, 2004",4909.99,-0.001603605,0,0,61.613027,1140.579956,-0.001603605,,,-0.005787282,1,1,0,0,0,0,0,,,,,,,,
"March 10, 2004",4883.62,-0.005385157,0,0,61.840308,1123.890015,-0.005385157,,,-0.014740971,1,0,0,0,0,0,0,,,,,,,,
"March 11, 2004",4903.85,0.004133863,0,0,61.932016,1106.780029,0.004133863,,,-0.01534097,1,0,0,0,0,0,0,,,,,,,,
"March 12, 2004",4915.14,0.002299627,0,0,62.123875,1120.569946,0.002299627,,,0.012382511,0,0,0,0,0,0,0,,,,,,,,
"March 15, 2004",4952.04,0.007479375,0,0,62.123875,1104.48999,0.007479375,,,-0.014453755,0,0,0,0,0,0,0,,,,,,,,
"March 16, 2004",4979.85,0.005600157,0,0,62.123875,1110.699951,0.005600157,,,0.005606722,0,0,0,0,0,0,0,,,,,,,,
"March 17, 2004",4982.29,0.000489855,0,0,62.338946,1123.75,0.000489855,,,0.011680904,0,0,0,0,0,0,0,,,,,,,,
"March 18, 2004",4974.22,-0.00162105,0,0,62.398492,1122.319946,-0.00162105,,,-0.001273383,0,0,0,0,0,0,0,,,,,,,,
"March 19, 2004",5000.14,0.005197338,0,0,62.446494,1109.780029,0.005197338,,,-0.0112361,0,0,0,0,0,0,0,,,,,,,,
"March 22, 2004",4997.91,-0.000446087,0,0,62.645163,1095.400024,-0.000446087,,,-0.013042208,0,0,0,0,0,0,0,,,,,,,,
"March 24, 2004",5045.49,0.00947495,0,0,62.779721,1091.329956,0.00947495,,,-0.00372252,0,0,0,0,0,0,0,,,,,,,,
"March 25, 2004",5112.58,0.013209394,0,0,62.779721,1109.189941,0.013209394,,,0.01623287,0,0,0,0,0,0,0,,,,,,,,
"March 26, 2004",5117.87,0.001034168,0,0,62.779721,1108.060059,0.001034168,,,-0.001019174,0,0,0,0,0,0,0,,,,,,,,
"March 29, 2004",5103.06,-0.002897977,0,0,62.454387,1122.469971,-0.002897977,,,0.012920797,0,0,0,0,0,0,0,,,,,,,,
"March 30, 2004",5103.18,2.35E-05,0,0,62.45349,1127,2.35E-05,,,0.004027647,0,0,0,0,0,0,0,,,,,,,,
"March 31, 2004",5106.66,0.000681695,0,0,62.504383,1126.209961,0.000681695,,,-0.000701256,0,0,0,0,0,0,0,,,,,,,,
"April 1, 2004",5141.08,0.006717604,0,0,62.218225,1132.170044,0.006717604,,,0.005278205,0,0,0,0,0,0,0,,,,,,,,
"April 2, 2004",5161.6,0.003983435,0,0,62.146207,1141.810059,0.003983435,,,0.00847859,0,0,0,0,0,0,0,,,,,,,,
"April 5, 2004",5228.3,0.012839568,0,0,62.146207,1150.569946,0.012839568,,,0.007642651,0,0,0,0,0,0,0,,,,,,,,
"April 6, 2004",5266.88,0.007351979,0,0,62.146207,1148.160034,0.007351979,,,-0.002096734,0,0,0,0,0,0,0,,,,,,,,
"April 7, 2004",5310.04,0.008161211,0,0,62.230262,1140.530029,0.008161211,,,-0.006667599,0,0,0,0,0,0,0,,,,,,,,
"April 8, 2004",5345.01,0.006564047,0,0,62.465545,1139.319946,0.006564047,,,-0.001061546,0,0,0,0,0,0,0,,,,,,,,
"April 9, 2004",5371.63,0.004967985,0,0,62.436183,,0.004967985,,,,0,0,0,0,0,0,0,,,,,,,,
"April 12, 2004",5443.83,0.013351457,0,0,62.428466,1145.199951,0.013351457,,,,0,0,0,0,0,0,0,,,,,,,,
"April 13, 2004",5429.12,-0.002705799,0,0,62.425602,1129.439941,-0.002705799,,,-0.013857369,0,0,0,0,0,0,0,,,,,,,,
"April 14, 2004",5458.42,0.005382312,0,0,62.425602,1128.170044,0.005382312,,,-0.001124992,0,0,0,0,0,0,0,,,,,,,,
"April 15, 2004",5507.6,0.008969586,0,0,62.425602,1128.839966,0.008969586,,,0.000593637,0,0,0,0,0,0,0,,,,,,,,
"April 16, 2004",5582.28,0.013468339,0,0,62.590816,1134.609985,0.013468339,,,0.00509844,0,0,0,0,0,0,0,,,,,,,,
"April 19, 2004",5620.66,0.0068518,0,0,62.592809,1135.819946,0.0068518,,,0.001065843,0,0,0,0,0,0,0,,,,,,,,
"April 20, 2004",5591.66,-0.005172893,0,0,62.585311,1118.150024,-0.005172893,,,-0.015679254,0,0,0,0,0,0,0,,,,,,,,
"April 21, 2004",5432.94,-0.028795778,0,0,62.637196,1124.089966,-0.028795778,,,0.005298234,0,0,0,0,0,0,0,,,,,,,,
"April 22, 2004",5575.81,0.025957174,0,0,62.744832,1139.930054,0.025957174,,,0.013993115,0,0,0,0,0,0,0,,,,,,,,
"April 23, 2004",5406.98,-0.030746887,0,0,62.744832,1140.599976,-0.030746887,,,0.000587514,0,0,0,0,0,0,0,,,,,,,,
"April 26, 2004",5415.93,0.001653899,0,0,62.744832,1135.530029,0.001653899,,,-0.004454891,0,0,0,0,0,0,0,,,,,,,,
"April 27, 2004",5426.57,0.001962648,0,0,62.700914,1138.109985,0.001962648,,,0.002269451,0,0,0,0,0,0,0,,,,,,,,
"April 28, 2004",5369.43,-0.010585501,0,0,62.799124,1122.410034,-0.010585501,,,-0.013890789,0,0,0,0,0,0,0,,,,,,,,
"April 29, 2004",5346.58,-0.004264653,0,0,62.771992,1113.890015,-0.004264653,,,-0.007619783,0,0,0,0,0,0,0,,,,,,,,
"April 30, 2004",5430.43,0.015561216,0,0,62.863094,1107.300049,0.015561216,,,-0.005933743,0,0,0,0,0,0,0,,,,,,,,
"May 4, 2004",5525.69,0.017389806,0,0,62.739326,1119.550049,0.017389806,,,0.011002199,0,0,0,0,0,0,0,,,,,,,,
"May 5, 2004",5508.48,-0.003119403,0,0,62.739326,1121.530029,-0.003119403,,,0.001766988,0,0,0,0,0,0,0,,,,,,,,
"May 6, 2004",5529.93,0.003886434,0,0,62.739326,1113.98999,0.003886434,,,-0.006745695,0,0,0,0,0,0,0,,,,,,,,
"May 7, 2004",5529.19,-0.000133826,0,0,62.91209,1098.699951,-0.000133826,,,-0.013820538,0,0,0,0,0,0,0,,,,,,,,
"May 10, 2004",5477.01,-0.009481999,0,0,62.933818,1087.119995,-0.009481999,,,-0.010595625,0,0,0,0,0,0,0,,,,,,,,
"May 11, 2004",5457.56,-0.003557528,0,0,62.930195,1095.449951,-0.003557528,,,0.0076332,0,0,0,0,0,0,0,,,,,,,,
"May 12, 2004",5354.15,-0.019129842,0,0,62.92754,1097.280029,-0.019129842,,,0.001669224,0,0,0,0,0,0,0,,,,,,,,
"May 13, 2004",5380.58,0.004924214,0,0,62.974449,1096.439941,0.004924214,,,-0.000765903,0,0,0,0,0,0,0,,,,,,,,
"May 14, 2004",5454.69,0.013679614,0,0,62.974449,1095.699951,0.013679614,,,-0.00067513,0,0,0,0,0,0,0,,,,,,,,
"May 17, 2004",5412.47,-0.007770238,0,0,62.974449,1084.099976,-0.007770238,,,-0.010643256,0,0,0,0,0,0,0,,,,,,,,
"May 18, 2004",5388.15,-0.004503453,0,0,63.033761,1091.48999,-0.004503453,,,0.006793599,0,0,0,0,0,0,0,,,,,,,,
"May 19, 2004",5438.68,0.009334287,0,0,62.874979,1088.680054,0.009334287,,,-0.002577723,0,0,0,0,0,0,0,,,,,,,,
"May 20, 2004",5477.84,0.007174478,0,0,62.215423,1089.189941,0.007174478,,,0.000468244,0,0,0,0,0,0,0,,,,,,,,
"May 21, 2004",5511,0.006035232,0,0,61.976269,1093.560059,0.006035232,,,0.004004237,0,0,0,0,0,0,0,,,,,,,,
"May 24, 2004",5465.16,-0.008352696,0,0,61.981458,1095.410034,-0.008352696,,,0.00169027,0,0,0,0,0,0,0,,,,,,,,
"May 25, 2004",5465.17,1.83E-06,0,0,61.981458,1113.050049,1.83E-06,,,0.015975285,0,0,0,0,0,0,0,,,,,,,,
"May 26, 2004",5482.91,0.003240754,0,0,61.981458,1114.939941,0.003240754,,,0.0016965,0,0,0,0,0,0,0,,,,,,,,
"May 27, 2004",5476.83,-0.001109515,0,0,62.121428,1121.280029,-0.001109515,,,0.005670377,0,0,0,0,0,0,0,,,,,,,,
"May 28, 2004",5502.72,0.004716049,0,0,62.495495,1120.680054,0.004716049,,,-0.000535224,0,0,0,0,0,0,0,,,,,,,,
"May 31, 2004",5497.79,-0.000896322,0,0,62.525876,,-0.000896322,,,,0,0,0,0,0,0,0,,,,,,,,
"June 1, 2004",5453.57,-0.008075753,0,0,62.447961,1121.199951,-0.008075753,,,,0,0,0,0,0,0,0,,,,,,,,
"June 2, 2004",5461.84,0.001515289,0,0,62.522293,1124.98999,0.001515289,,,0.003374641,0,0,0,0,0,0,0,,,,,,,,
"June 3, 2004",5279.09,-0.034031995,0,0,62.522293,1116.640015,-0.034031995,,,-0.007449948,0,0,0,0,0,0,0,,,,,,,,
"June 4, 2004",5362.68,0.015710116,0,0,62.522293,1122.5,0.015710116,,,0.005234151,0,0,0,0,0,0,0,,,,,,,,
"June 7, 2004",5416.73,0.010028462,0,0,62.691358,1140.420044,0.010028462,,,0.015838314,0,0,0,0,0,0,0,,,,,,,,
"June 8, 2004",5450.05,0.006132471,0,0,62.825491,1142.180054,0.006132471,,,0.00154211,0,0,0,0,0,0,0,,,,,,,,
"June 9, 2004",5464.14,0.002581961,0,0,62.768125,1131.329956,0.002581961,,,-0.009544871,0,0,0,0,0,0,0,,,,,,,,
"June 10, 2004",5371.2,-0.017155397,0,0,62.980159,1136.469971,-0.017155397,,,0.004533049,0,0,0,0,0,0,24,10-Jun-04,Federally Administered Tribal Areas,Wana,24,,,2,Armed Assault
"June 11, 2004",5384.48,0.002469394,0,0,62.687759,,0.002469394,,,,1,1,1,0,0,0,0,,,,,,,,
"June 14, 2004",5217.57,-0.031488965,0,0,62.687759,1125.290039,-0.031488965,,,,1,1,1,0,0,0,0,,,,,,,,
"June 15, 2004",5318.36,0.019133209,0,0,62.687759,1132.01001,0.019133209,,,0.005954008,1,1,1,0,0,0,0,,,,,,,,
"June 16, 2004",5305.42,-0.002436046,0,0,62.798862,1133.560059,-0.002436046,,,0.001368353,1,1,0,0,0,0,0,,,,,,,,
"June 17, 2004",5264.89,-0.007668687,0,0,62.739441,1132.050049,-0.007668687,,,-0.001332983,1,1,0,0,0,0,0,,,,,,,,
"June 18, 2004",5248.67,-0.003085542,0,0,62.737869,1135.02002,-0.003085542,,,0.002620098,1,0,0,0,0,0,0,,,,,,,,
"June 21, 2004",5103.67,-0.028014822,0,0,62.763508,1130.300049,-0.028014822,,,-0.004167162,1,0,0,0,0,0,0,,,,,,,,
"June 22, 2004",5080.24,-0.004601384,0,0,62.822416,1134.410034,-0.004601384,,,0.003629594,0,0,0,0,0,0,0,,,,,,,,
"June 23, 2004",5088.86,0.001695332,0,0,62.822416,1144.060059,0.001695332,,,0.008470669,0,0,0,0,0,0,0,,,,,,,,
"June 24, 2004",5151.02,0.012140916,0,0,62.822416,1140.650024,0.012140916,,,-0.002985094,0,0,0,0,0,0,0,,,,,,,,
"June 25, 2004",5105.69,-0.008839149,0,0,63.04553,1134.430054,-0.008839149,,,-0.005467927,0,0,0,0,0,0,0,,,,,,,,
"June 28, 2004",5279.03,0.033386765,0,0,62.812975,1133.349976,0.033386765,,,-0.000952542,0,0,0,0,0,0,0,,,,,,,,
"June 29, 2004",5264.95,-0.00267072,0,0,62.828884,1136.199951,-0.00267072,,,0.00251149,0,0,0,0,0,0,0,,,,,,,,
"June 30, 2004",5279.18,0.002699134,0,0,62.798143,1140.839966,0.002699134,,,0.004075485,0,0,0,0,0,0,0,,,,,,,,
"July 1, 2004",5347.72,0.012899519,0,0,62.798143,1128.939941,0.012899519,,,-0.010485716,0,0,0,0,0,0,0,,,,,,,,
"July 2, 2004",5352.97,0.000981245,0,0,62.798143,1125.380005,0.000981245,,,-0.003158326,0,0,0,0,0,0,0,,,,,,,,
"July 5, 2004",5399.72,0.008695553,0,0,62.798143,,0.008695553,,,,0,0,0,0,0,0,0,,,,,,,,
"July 6, 2004",5390.65,-0.001681129,0,0,62.603578,1116.209961,-0.001681129,,,,0,0,0,0,0,0,0,,,,,,,,
"July 7, 2004",5409.32,0.00345742,0,0,62.971712,1118.329956,0.00345742,,,0.001897478,0,0,0,0,0,0,0,,,,,,,,
"July 8, 2004",5423.74,0.002662223,0,0,63.027165,1109.109985,0.002662223,,,-0.008278583,0,0,0,0,0,0,0,,,,,,,,
"July 9, 2004",5453.55,0.005481158,0,0,62.798244,1112.810059,0.005481158,,,0.003330523,0,0,0,0,0,0,0,,,,,,,,
"July 12, 2004",5485.74,0.005885225,0,0,62.868907,1114.349976,0.005885225,,,0.001382853,0,0,0,0,0,0,0,,,,,,,,
"July 13, 2004",5473.22,-0.002284889,0,0,62.868907,1115.140015,-0.002284889,,,0.000708717,0,0,0,0,0,0,0,,,,,,,,
"July 14, 2004",5474.23,0.000184518,0,0,62.868907,1111.469971,0.000184518,,,-0.003296534,0,0,0,0,0,0,0,,,,,,,,
"July 15, 2004",5438.94,-0.006467438,0,0,62.805793,1106.689941,-0.006467438,,,-0.004309912,0,0,0,0,0,0,0,,,,,,,,
"July 16, 2004",5387.84,-0.009439626,0,0,62.757524,1101.390015,-0.009439626,,,-0.004800493,0,0,0,0,0,0,0,,,,,,,,
"July 19, 2004",5378.93,-0.001655093,0,0,62.815066,1100.900024,-0.001655093,,,-0.000444983,0,0,0,0,0,0,0,,,,,,,,
"July 20, 2004",5389.14,0.001896348,0,0,62.81171,1108.670044,0.001896348,,,0.00703309,0,0,0,0,0,0,0,,,,,,,,
"July 21, 2004",5440.49,0.009483313,0,0,62.886375,1093.880005,0.009483313,,,-0.013430125,0,0,0,0,0,0,0,,,,,,,,
"July 22, 2004",5426.11,-0.002646644,0,0,62.886375,1096.839966,-0.002646644,,,0.002702274,0,0,0,0,0,0,0,,,,,,,,
"July 23, 2004",5409.37,-0.003089852,0,0,62.886375,1086.199951,-0.003089852,,,-0.009747966,0,0,0,0,0,0,0,,,,,,,,
"July 26, 2004",5346.15,-0.011755959,0,0,62.858098,1084.069946,-0.011755959,,,-0.001962895,0,0,0,0,0,0,0,,,,,,,,
"July 27, 2004",5314.4,-0.005956558,0,0,63.081189,1094.829956,-0.005956558,,,0.009876633,0,0,0,0,0,0,0,,,,,,,,
"July 28, 2004",5351.33,0.006925011,0,0,63.228817,1095.420044,0.006925011,,,0.000538832,0,0,0,0,0,0,0,,,,,,,,
